,weight,total_income,pitax,table_row
89075,20.96207025411061,2346259.420900061,469894.22796843684,72
68042,20.96207025411061,2346496.9805191224,480606.32807968283,72
88502,20.96207025411061,2346531.809312248,479604.17503696,72
85198,20.96207025411061,2346567.804589931,503858.16425432847,72
1325,20.96207025411061,2346569.7833508006,508386.9574252912,72
21317,20.96207025411061,2346660.8190639596,448638.2720334001,72
24203,20.96207025411061,2346671.495512179,483006.0115098572,72
56709,20.96207025411061,2346739.718845792,509900.2028999091,72
60185,20.96207025411061,2346768.0793089857,469687.1471260123,72
87986,20.96207025411061,2346771.8003302747,489259.58058868605,72
29642,20.96207025411061,2346812.041306739,520682.95820614137,72
48920,20.96207025411061,2346819.1137563293,448685.0481149953,72
69898,20.96207025411061,2346826.941401904,448687.3611842626,72
15954,20.96207025411061,2346972.5362245496,508667.78504613583,72
10202,20.96207025411061,2346975.094109205,514419.1615980577,72
56072,20.96207025411061,2347035.667203705,520749.03965869476,72
34868,20.96207025411061,2347046.7994719506,510686.17311909515,72
486,20.96207025411061,2347083.0564445294,520763.0431793585,72
76913,20.96207025411061,2347139.817668676,487411.0573122536,72
49672,20.96207025411061,2347141.6860427363,471370.0245428389,72
81979,20.96207025411061,2347313.8843736234,485403.0286823571,72
94839,20.96207025411061,2347323.356731758,483123.726805306,72
33859,20.96207025411061,2347364.082068119,479090.8742900115,72
64027,20.96207025411061,2347486.9292635177,496631.68878626614,72
67052,20.96207025411061,2347597.138958781,489039.61688185594,72
43367,20.96207025411061,2347601.9815278915,476849.97713793075,72
11628,20.96207025411061,2347634.1701559145,484994.5423004564,72
21303,20.96207025411061,2347655.0790949925,487283.21279124514,72
30631,20.96207025411061,2348072.9224851397,507274.7085269983,72
23193,20.96207025411061,2348160.0508081475,469211.55700582,72
71054,20.96207025411061,2348221.5182854435,488355.820912922,72
4346,20.96207025411061,2348341.5713286214,519378.0975550709,72
248,20.96207025411061,2348370.1431675493,507807.9263020598,72
61530,20.96207025411061,2348371.5156991854,472049.82475861226,72
72229,20.96207025411061,2348387.4648882523,506310.5208460415,72
35063,20.96207025411061,2348399.5909378906,449152.07912214665,72
56069,20.96207025411061,2348406.9015469477,480063.98724543216,72
94294,20.96207025411061,2348549.7663077954,494361.68814423436,72
41826,20.96207025411061,2348717.566592211,480491.9659219367,72
45287,20.96207025411061,2348811.5480562905,521273.81245063385,72
89465,20.96207025411061,2348847.543650511,480534.2556494673,72
71509,20.96207025411061,2349106.921034444,478956.71805517504,72
35767,20.96207025411061,2349189.6163551225,521385.53163293866,72
27742,20.96207025411061,2349272.887088304,521410.13813459384,72
59447,20.96207025411061,2349303.723772566,521419.2503747933,72
12159,20.96207025411061,2349333.8978966065,482585.9611238231,72
1105,20.96207025411061,2349421.7403129665,521454.1242624816,72
13908,20.96207025411061,2349430.351410074,521456.668841677,72
94694,20.96207025411061,2349479.677999234,519330.0244006822,72
19515,20.96207025411061,2349642.8600517507,520803.7666865741,72
24775,20.96207025411061,2349792.4973253906,521451.9967864645,72
89096,20.96207025411061,2349877.947439486,447188.29787572037,72
12371,20.96207025411061,2349896.682548967,521594.46969321975,72
28401,20.96207025411061,2349909.5325549007,449598.26686997316,72
81235,20.96207025411061,2349970.8742440967,464066.3307574959,72
84162,20.96207025411061,2349998.348621786,511652.61530832987,72
90615,20.96207025411061,2350126.742814638,501848.00733631756,72
38647,20.96207025411061,2350167.031367389,521408.2025554662,72
18962,20.96207025411061,2350300.1793052806,520029.77272416675,72
43578,20.96207025411061,2350516.2523726285,519679.91559683625,72
97897,20.96207025411061,2350538.121643625,521784.0149456912,72
48053,20.96207025411061,2350635.7724020174,509974.86832375,72
76399,20.96207025411061,2350639.019858144,521813.8303680816,72
57364,20.96207025411061,2350648.2578385496,519016.94939219323,72
95535,20.96207025411061,2350714.304543169,521836.0769925065,72
80650,20.96207025411061,2350787.226913326,449857.6255528878,72
25198,20.96207025411061,2350827.7813529284,479005.60058520036,72
8438,20.96207025411061,2350828.533845465,505391.71125967964,72
75198,20.96207025411061,2350873.5237280563,521883.1262616406,72
34299,20.96207025411061,2350894.5191533463,513459.429361371,72
44645,20.96207025411061,2350898.7228995007,521890.5726168025,72
61295,20.96207025411061,2350926.977337079,453964.8457763248,72
98540,20.96207025411061,2350966.6070160144,483053.6952972527,72
41009,20.96207025411061,2350992.264622017,521918.21419580595,72
22190,20.96207025411061,2351115.492330376,521954.6279836262,72
96159,20.96207025411061,2351123.6377149206,449957.03494475904,72
84135,20.96207025411061,2351124.9832579647,516584.8263340851,72
96065,20.96207025411061,2351187.8569266135,521976.0117218143,72
20765,20.96207025411061,2351191.159513349,519437.4319004768,72
89375,20.96207025411061,2351202.0840247767,521980.2158293214,72
8019,20.96207025411061,2351312.472837923,488384.8910536394,72
44625,20.96207025411061,2351313.930565519,522013.26648211083,72
27585,20.96207025411061,2351340.3171310183,486171.0754244126,72
9426,20.96207025411061,2351341.5557129593,450021.4297131794,72
63781,20.96207025411061,2351352.798385485,506082.9229751608,72
45430,20.96207025411061,2351375.455984083,474271.36060142005,72
30411,20.96207025411061,2351391.9469362884,518149.69547834364,72
11361,20.96207025411061,2351490.876874051,502980.28917806724,72
10197,20.96207025411061,2351503.9767312706,483698.54143883096,72
84780,20.96207025411061,2351693.2698577526,519613.84141794546,72
16239,20.96207025411061,2351831.545410169,495808.9565706267,72
63243,20.96207025411061,2351864.9871648178,521216.1332949803,72
15411,20.96207025411061,2351898.789036293,491998.09076156456,72
14904,20.96207025411061,2351905.7319298135,522188.1437852599,72
91703,20.96207025411061,2351948.684691539,461631.56422597525,72
54427,20.96207025411061,2351969.7549455576,522207.0625864123,72
85580,20.96207025411061,2352040.209109881,489450.6588129479,72
44196,20.96207025411061,2352137.349669702,450256.58682739694,72
20530,20.96207025411061,2352527.3774555074,520222.8811198906,72
98352,20.96207025411061,2352561.1020087954,0.0,72
53753,20.96207025411061,2352589.1289690365,514462.91497178486,72
36441,20.96207025411061,2352664.9677904597,487383.40057487175,72
76936,20.96207025411061,2352792.410087717,522450.1571809205,72
60796,20.96207025411061,2352795.6365851,520121.1999257223,72
96832,20.96207025411061,2352815.583986778,522457.00506809284,72
35321,20.96207025411061,2352826.0675687343,520052.2284260375,72
22698,20.96207025411061,2352827.566450661,480491.6482535189,72
69185,20.96207025411061,2352864.530741831,510450.72934776446,72
73164,20.96207025411061,2352895.5045819054,489063.4419062094,72
96547,20.96207025411061,2352943.7301578294,475851.165392031,72
73246,20.96207025411061,2352978.907223684,450505.26708459854,72
5284,20.96207025411061,2353040.1314858366,491938.8822328679,72
53489,20.96207025411061,2353195.2457755716,509319.5623936774,72
65133,20.96207025411061,2353267.302669991,485989.3864534854,72
35193,20.96207025411061,2353287.573757418,486504.9169292942,72
51781,20.96207025411061,2353296.354199292,482335.06037723157,72
11104,20.96207025411061,2353323.7435636995,450607.1662230732,72
13464,20.96207025411061,2353342.270218234,479888.97154846677,72
41183,20.96207025411061,2353399.7162806764,485246.45035729086,72
30476,20.96207025411061,2353494.3895049836,475228.6090975539,72
36446,20.96207025411061,2353506.413811783,465700.995481262,72
49924,20.96207025411061,2353530.0380063793,522668.12623088504,72
72685,20.96207025411061,2353609.0419715224,522691.4719025849,72
26247,20.96207025411061,2353614.6051859735,475838.1727729341,72
42341,20.96207025411061,2353621.6312812148,485636.1305777054,72
70708,20.96207025411061,2353734.4572421946,493238.22448483366,72
89469,20.96207025411061,2353795.0874732113,522746.4483483338,72
11920,20.96207025411061,2353818.733278721,485965.5196310706,72
89962,20.96207025411061,2353822.375034395,521380.1611684272,72
24353,20.96207025411061,2353869.892878631,522768.5533456354,72
88988,20.96207025411061,2353875.6510275584,511939.8826008717,72
13791,20.96207025411061,2353957.5221776604,482888.8223312147,72
30567,20.96207025411061,2354028.209116769,522815.3357940052,72
57628,20.96207025411061,2354244.9776809635,518515.0001727219,72
89243,20.96207025411061,2354245.5967222527,520101.32001846423,72
4057,20.96207025411061,2354587.758539899,492949.0427148453,72
41414,20.96207025411061,2354628.8274095412,486070.4596297589,72
88180,20.96207025411061,2354666.974279159,523004.09089949145,72
78205,20.96207025411061,2354681.982542256,490244.44846469624,72
94548,20.96207025411061,2354744.377106998,485253.6567926567,72
54886,20.96207025411061,2354745.625984642,516033.4082851718,72
38311,20.96207025411061,2354764.302592877,521787.9201672799,72
51068,20.96207025411061,2354781.953465736,495851.70384763426,72
81761,20.96207025411061,2354856.89320755,508829.4497073882,72
35027,20.96207025411061,2354865.8202479864,503954.7507616605,72
90113,20.96207025411061,2354961.70959088,486509.1592767611,72
6496,20.96207025411061,2354997.2557224007,490261.900918139,72
51769,20.96207025411061,2355085.0126099032,484199.4184013961,72
77462,20.96207025411061,2355112.428145713,472176.3147154158,72
46472,20.96207025411061,2355264.253887036,508102.52269536536,72
77631,20.96207025411061,2355293.8972658487,523189.34664205834,72
41498,20.96207025411061,2355300.80832186,488948.0912017836,72
95991,20.96207025411061,2355310.4349698154,491944.82388650766,72
4983,20.96207025411061,2355372.882146098,482926.9848801245,72
25725,20.96207025411061,2355425.4437377173,500735.170109089,72
26868,20.96207025411061,2355499.813842296,521872.77121744736,72
79411,20.96207025411061,2355553.6820553225,497501.878216543,72
92202,20.96207025411061,2355560.5717805396,518323.09570987814,72
6924,20.96207025411061,2355680.486945579,493416.3218253005,72
80531,20.96207025411061,2355697.474932372,469524.17494544707,72
1851,20.96207025411061,2355751.463739161,518433.98794803536,72
11721,20.96207025411061,2355780.8528796923,515884.3079292269,72
80088,20.96207025411061,2355807.8819422955,484020.43894931686,72
9247,20.96207025411061,2355943.715224532,479584.0972865175,72
28736,20.96207025411061,2356028.1917099166,523406.33065028023,72
13963,20.96207025411061,2356049.968458151,506892.3830556844,72
46398,20.96207025411061,2356097.0829235227,478017.3469496798,72
95907,20.96207025411061,2356122.2286007493,489558.32213360595,72
36174,20.96207025411061,2356179.187773632,512288.75507109193,72
40732,20.96207025411061,2356289.312976162,513542.57792068814,72
12304,20.96207025411061,2356388.658728169,478922.14677515184,72
91713,20.96207025411061,2356397.5618805583,489107.30618242355,72
17291,20.96207025411061,2356455.5843235017,487644.4457123618,72
42621,20.96207025411061,2356483.0693532475,516723.3288643706,72
86448,20.96207025411061,2356604.1260316316,523576.5192423471,72
81371,20.96207025411061,2356695.4068736285,523603.4927311572,72
30490,20.96207025411061,2356706.2105986625,518486.82009180705,72
66774,20.96207025411061,2356790.105115264,507919.4270334686,72
57561,20.96207025411061,2356982.3464346263,451688.28337143204,72
65335,20.96207025411061,2357021.4405219154,494702.9588209645,72
91618,20.96207025411061,2357028.946296392,451702.05363058386,72
74527,20.96207025411061,2357063.365224886,520807.17724921345,72
6504,20.96207025411061,2357105.968258096,523724.8136202673,72
30744,20.96207025411061,2357119.2995652594,523728.75302153407,72
90099,20.96207025411061,2357165.5356398337,478125.297111946,72
81915,20.96207025411061,2357281.6404330153,488703.4344860914,72
73569,20.96207025411061,2357381.886477386,523806.34745406755,72
36389,20.96207025411061,2357419.5447427,521658.90507739503,72
95130,20.96207025411061,2357425.6057398445,478411.57112493186,72
38628,20.96207025411061,2357460.611107178,523829.6105821711,72
40394,20.96207025411061,2357490.1385441483,523838.3359397958,72
99864,20.96207025411061,2357523.2071241243,498170.43949327106,72
46436,20.96207025411061,2357556.1236294457,484516.547890645,72
45426,20.96207025411061,2357565.6286619348,515447.513697522,72
67768,20.96207025411061,2357689.904974104,486864.70867588004,72
93487,20.96207025411061,2357719.3765348294,523906.075766042,72
95690,20.96207025411061,2357737.2606250723,515694.4105145141,72
46546,20.96207025411061,2357738.2258534357,500430.84685845627,72
62671,20.96207025411061,2357756.3503659386,523917.00153313484,72
17097,20.96207025411061,2357763.137284657,511393.49663994263,72
72300,20.96207025411061,2357787.3795439606,523926.1706552403,72
24263,20.96207025411061,2357820.8229012536,486060.5604617281,72
93942,20.96207025411061,2357869.2399099586,512128.88503546116,72
91632,20.96207025411061,2357927.8712557275,521994.46475441824,72
18849,20.96207025411061,2358053.614555567,498865.48312091036,72
51805,20.96207025411061,2358144.427909098,477591.7145981857,72
55816,20.96207025411061,2358162.4457996655,482351.415591382,72
2377,20.96207025411061,2358292.77481213,452075.5149569843,72
17551,20.96207025411061,2358349.36202006,480808.76086888567,72
64617,20.96207025411061,2358415.2686997713,524111.7119007824,72
3242,20.96207025411061,2358498.4485691735,524136.29155219067,72
96983,20.96207025411061,2358551.3652755106,524151.9284389134,72
91289,20.96207025411061,2358591.9090227326,524163.9091162175,72
16578,20.96207025411061,2358632.4260578896,494002.362762533,72
71911,20.96207025411061,2358745.488749767,524209.29192555626,72
53590,20.96207025411061,2358767.000076919,508176.74187987286,72
90498,20.96207025411061,2358821.4136068798,486127.85585597286,72
62783,20.96207025411061,2359054.8595065367,488416.43101983215,72
13032,20.96207025411061,2359071.097923088,485632.82806459174,72
63607,20.96207025411061,2359093.488984337,512707.056432551,72
32569,20.96207025411061,2359210.7600690327,493495.04842581233,72
47717,20.96207025411061,2359217.9762722217,493457.6712293621,72
611,20.96207025411061,2359225.3493755986,524351.0907404893,72
92751,20.96207025411061,2359415.9053668673,509093.25099866535,72
93681,20.96207025411061,2359524.003736835,489310.13539739983,72
55109,20.96207025411061,2359731.189939099,514288.796304255,72
74529,20.96207025411061,2359758.409490301,492847.32665402343,72
11870,20.96207025411061,2359841.567420483,506585.1938482607,72
79754,20.96207025411061,2359860.113543103,518096.92760235746,72
36971,20.96207025411061,2359867.409549908,514049.12323575886,72
25250,20.96207025411061,2359923.212922005,490493.21321885433,72
48929,20.96207025411061,2359931.036305886,498770.25030900177,72
14318,20.96207025411061,2360161.255349966,521354.7147331892,72
34977,20.96207025411061,2360195.9931788603,524637.9159843532,72
27059,20.96207025411061,2360233.967984676,482606.90217478486,72
85388,20.96207025411061,2360342.076364077,0.0,72
48959,20.96207025411061,2360368.721503889,510264.4180339989,72
3416,20.96207025411061,2360477.6984249665,514767.7511914536,72
48024,20.96207025411061,2360523.395465478,476043.1550073129,72
39366,20.96207025411061,2360634.969966449,495222.2934812461,72
69106,20.96207025411061,2360696.2269239756,452785.7350560348,72
77008,20.96207025411061,2360836.7700264463,524827.2655428149,72
17232,20.96207025411061,2360857.87943559,485769.3882837572,72
95744,20.96207025411061,2360884.260858332,483663.0315283476,72
69689,20.96207025411061,2361111.4942980483,489192.1175525338,72
15714,20.96207025411061,2361141.8229028923,516949.96043437556,72
73703,20.96207025411061,2361253.873324714,523831.2514323272,72
17804,20.96207025411061,2361281.2319207755,477410.4720322339,72
51608,20.96207025411061,2361389.977148651,524990.7382474265,72
47161,20.96207025411061,2361395.641529171,486909.340170336,72
37667,20.96207025411061,2361406.2546336846,505252.57298057433,72
55606,20.96207025411061,2361475.243796506,522704.9461893081,72
73698,20.96207025411061,2361520.7430586107,518742.93755555677,72
78247,20.96207025411061,2361630.8792125927,450885.0812269004,72
7029,20.96207025411061,2361806.218767945,516524.6573415152,72
43856,20.96207025411061,2361814.970115757,474729.0757757454,72
92159,20.96207025411061,2361817.355963418,481210.6855709926,72
70659,20.96207025411061,2361857.6078839065,458684.3542148867,72
43508,20.96207025411061,2361866.702058082,486765.2814607762,72
84975,20.96207025411061,2362040.278108722,522362.78115943423,72
4235,20.96207025411061,2362050.198418834,491673.0500737385,72
41068,20.96207025411061,2362057.7891104817,523965.84079027595,72
21975,20.96207025411061,2362079.374172889,483951.0868224262,72
6239,20.96207025411061,2362172.8940636553,482236.00153491314,72
52020,20.96207025411061,2362191.118565711,325528.6677848567,72
31707,20.96207025411061,2362292.073508492,513701.10187747085,72
83879,20.96207025411061,2362364.9811631446,456566.1867777139,72
35257,20.96207025411061,2362429.459741929,525297.9053537401,72
24611,20.96207025411061,2362431.7856910136,488553.4840154857,72
90108,20.96207025411061,2362494.188379969,525317.0326662809,72
65998,20.96207025411061,2362583.2907479256,498129.69993492286,72
5718,20.96207025411061,2362609.1204918223,484358.99869740615,72
96749,20.96207025411061,2362624.908334285,482246.63271731185,72
15128,20.96207025411061,2362637.785143484,519387.00594203756,72
49980,20.96207025411061,2362640.761573149,522033.0783173123,72
98628,20.96207025411061,2362723.509756734,473774.537562738,72
87780,20.96207025411061,2362833.7969906605,522339.68179819616,72
27557,20.96207025411061,2362923.9472072436,475467.15562894155,72
31245,20.96207025411061,2363006.6998965866,471867.66608286306,72
18785,20.96207025411061,2363080.1124964356,525490.1732426968,72
95998,20.96207025411061,2363093.5619019573,525494.1475420283,72
15268,20.96207025411061,2363094.4871849795,469120.50349871314,72
42668,20.96207025411061,2363125.430471684,489225.54206760676,72
85679,20.96207025411061,2363241.399655117,525537.8335980871,72
78494,20.96207025411061,2363285.8910694458,525550.9808110213,72
6214,20.96207025411061,2363286.299218119,495562.43496879097,72
79041,20.96207025411061,2363347.976704354,513513.15035345894,72
51235,20.96207025411061,2363416.403205945,492220.30747136724,72
79075,20.96207025411061,2363459.6197993294,491227.2314217301,72
52707,20.96207025411061,2363612.485699503,451164.63163139985,72
45628,20.96207025411061,2363636.78933496,525654.6712484806,72
98895,20.96207025411061,2363649.947230159,481748.9676854404,72
8399,20.96207025411061,2363674.74507437,522321.2469424624,72
75383,20.96207025411061,2363764.5089095593,491581.2579370375,72
28865,20.96207025411061,2363798.9805380595,500327.8840054255,72
88419,20.96207025411061,2363810.7919762605,490515.51730753743,72
68280,20.96207025411061,2363835.741393744,482402.07602027216,72
91465,20.96207025411061,2363904.616531007,451040.49090255925,72
97651,20.96207025411061,2363960.7080785735,525750.3892372183,72
76998,20.96207025411061,2364186.232757817,486592.2557085722,72
33983,20.96207025411061,2364198.141829743,492412.9982152223,72
13146,20.96207025411061,2364268.0426619393,515539.51324131474,72
25512,20.96207025411061,2364319.5904847956,511864.4710721929,72
36884,20.96207025411061,2364421.4023661213,525886.5243991888,72
14763,20.96207025411061,2364509.299483411,470765.24293611513,72
59002,20.96207025411061,2364557.127538517,486943.1007677082,72
25218,20.96207025411061,2364756.1291290503,498707.64616998436,72
17678,20.96207025411061,2364814.8250716203,486671.10832756595,72
70591,20.96207025411061,2364823.9149231385,523116.52914241445,72
29481,20.96207025411061,2364867.6550625213,467242.40952351666,72
85329,20.96207025411061,2364874.0159248007,515730.6881280702,72
21252,20.96207025411061,2364884.7682340695,487549.2328769216,72
92098,20.96207025411061,2364947.7467982247,518490.0224299645,72
72443,20.96207025411061,2364964.3914114656,523922.0586065245,72
20583,20.96207025411061,2365050.5114041655,451077.68615949433,72
18927,20.96207025411061,2365173.464772846,526108.758840376,72
81914,20.96207025411061,2365191.902354328,523453.50711128674,72
97255,20.96207025411061,2365260.404054173,514837.4423747745,72
38272,20.96207025411061,2365298.744706884,509670.6625729338,72
77259,20.96207025411061,2365300.66373289,518490.2920191025,72
47039,20.96207025411061,2365392.909302813,520073.1372690819,72
3695,20.96207025411061,2365407.023942972,519127.8064173957,72
47540,20.96207025411061,2365682.3651347957,500865.2248938498,72
71121,20.96207025411061,2365776.930643943,484031.0880423322,72
83634,20.96207025411061,2365819.615915624,454299.69650306687,72
70510,20.96207025411061,2365886.350826142,526319.416669125,72
21053,20.96207025411061,2365982.1487935763,487759.9646297267,72
53221,20.96207025411061,2366178.402459847,517424.97574087454,72
99669,20.96207025411061,2366213.1521024853,523892.4096533647,72
24629,20.96207025411061,2366298.2403183393,461092.9370806495,72
12172,20.96207025411061,2366312.152484076,520068.9219738478,72
24951,20.96207025411061,2366370.4952583658,518039.6980998765,72
70770,20.96207025411061,2366572.381034915,326185.85715523723,72
14585,20.96207025411061,2366657.1062679733,481823.68918469007,72
50322,20.96207025411061,2366711.8364220615,454563.34766271914,72
89369,20.96207025411061,2366763.2750795796,526578.5477860158,72
6045,20.96207025411061,2366791.0856566336,508885.38008038595,72
43669,20.96207025411061,2366844.108516887,0.0,72
44337,20.96207025411061,2366880.111990499,454784.76898634277,72
89309,20.96207025411061,2366908.025618335,523020.80200882885,72
5740,20.96207025411061,2366939.5805115015,480209.3633181028,72
8228,20.96207025411061,2366949.2175852424,526633.493796439,72
87083,20.96207025411061,2366974.8524384517,526512.5426439743,72
31199,20.96207025411061,2367039.5431085527,523452.0873426639,72
63956,20.96207025411061,2367039.674636611,484563.88020648895,72
18371,20.96207025411061,2367113.0522405524,486576.11418563005,72
51851,20.96207025411061,2367216.199419608,478447.47323951294,72
25898,20.96207025411061,2367229.116969919,487370.35200137907,72
45577,20.96207025411061,2367262.682704208,484668.5202108408,72
32259,20.96207025411061,2367403.7472534133,501728.5833778123,72
86677,20.96207025411061,2367411.758303977,526770.1745788252,72
84815,20.96207025411061,2367417.245993441,526771.7961910617,72
55952,20.96207025411061,2367423.7759279693,526773.7257867148,72
50779,20.96207025411061,2367620.52073339,526831.8638767167,72
9159,20.96207025411061,2367644.196514495,473962.52874087944,72
222,20.96207025411061,2367649.535417291,526840.4377158096,72
48678,20.96207025411061,2367802.328296302,5657.05867437143,72
90885,20.96207025411061,2367843.908884138,479994.3606843622,72
16953,20.96207025411061,2367884.880470574,487653.18293077813,72
73336,20.96207025411061,2367904.185728025,492168.232816288,72
61450,20.96207025411061,2367981.2033702317,454938.44559590344,72
41290,20.96207025411061,2367989.1870851964,326398.37806277943,72
93283,20.96207025411061,2368008.8866841746,487390.87707917165,72
97841,20.96207025411061,2368095.5099208197,481656.4043849148,72
81442,20.96207025411061,2368143.719161469,517944.6780674942,72
30210,20.96207025411061,2368172.510607709,521938.8683597045,72
88905,20.96207025411061,2368226.188843721,479542.1165440096,72
8122,20.96207025411061,2368231.290079724,523327.5315674688,72
9331,20.96207025411061,2368293.3956379183,513940.47092414263,72
29136,20.96207025411061,2368368.870600172,502220.68195084203,72
34973,20.96207025411061,2368567.196287291,509458.05078877066,72
90228,20.96207025411061,2368610.4207094205,527124.3793196338,72
38020,20.96207025411061,2368641.317872506,519595.93019119545,72
69158,20.96207025411061,2368666.6266878946,496003.2554138667,72
85508,20.96207025411061,2368696.087261593,489867.6678327771,72
46899,20.96207025411061,2368733.6423093746,527160.7913024202,72
57198,20.96207025411061,2368776.23924885,527173.3786980351,72
13994,20.96207025411061,2368777.8855257477,490260.52984772524,72
29285,20.96207025411061,2368797.0673163766,502377.2584114894,72
7259,20.96207025411061,2368834.063424585,455190.4657419648,72
11432,20.96207025411061,2368851.484468609,524915.0043505486,72
15008,20.96207025411061,2368852.8015951333,485207.6212000147,72
85534,20.96207025411061,2368865.9655881654,455199.89283130283,72
95168,20.96207025411061,2368868.1722536962,527200.5449009673,72
61579,20.96207025411061,2368921.8057483486,505004.8645570129,72
93447,20.96207025411061,2368928.7943722755,493154.60655439383,72
2880,20.96207025411061,2369065.517685933,477075.2956608382,72
55690,20.96207025411061,2369161.176316302,483194.77778197965,72
1538,20.96207025411061,2369161.678805267,455287.2760869564,72
76232,20.96207025411061,2369287.1941600307,484503.4110047692,72
39965,20.96207025411061,2369396.932478247,490245.7931979937,72
65337,20.96207025411061,2369415.1816592338,510637.8487288273,72
55549,20.96207025411061,2369510.2474698504,522744.421437941,72
90562,20.96207025411061,2369569.1211066283,455407.6752870087,72
55693,20.96207025411061,2369577.197328213,517316.2749061955,72
17509,20.96207025411061,2369795.5920892055,488781.16440204834,72
67186,20.96207025411061,2369822.7672119914,514637.536066627,72
79305,20.96207025411061,2369880.0592247387,495109.1848890353,72
29358,20.96207025411061,2369916.899654076,493186.6715525864,72
8615,20.96207025411061,2369918.3454908645,506372.98500374786,72
46654,20.96207025411061,2369924.3220553575,527512.6371673582,72
63056,20.96207025411061,2369926.3894146667,456960.9784836371,72
12881,20.96207025411061,2370218.5328691155,490503.3722542737,72
80561,20.96207025411061,2370263.4712722455,485303.0091890209,72
52676,20.96207025411061,2370416.314066678,507006.73822332127,72
37134,20.96207025411061,2370479.842588723,527676.7934849677,72
19262,20.96207025411061,2370525.781216786,525379.7664508008,72
17275,20.96207025411061,2370575.3495690525,482841.2344764804,72
94703,20.96207025411061,2370592.4776845034,492483.21470564924,72
54438,20.96207025411061,2370599.304410546,527712.0944533164,72
62045,20.96207025411061,2370603.818373576,527433.670516628,72
1053,20.96207025411061,2370651.7308237953,498030.12537899613,72
55730,20.96207025411061,2370744.490528974,527754.9969513118,72
75578,20.96207025411061,2370827.0161017883,494483.1606574422,72
63528,20.96207025411061,2370854.759480632,487002.17464360443,72
16871,20.96207025411061,2370862.3139595855,495822.6416113682,72
3320,20.96207025411061,2370873.5501571083,521805.1309904966,72
47434,20.96207025411061,2371000.387233154,521865.4896912265,72
66602,20.96207025411061,2371022.777045292,495842.61196348816,72
53125,20.96207025411061,2371073.20451973,488418.62875817274,72
35489,20.96207025411061,2371117.655540365,499289.14919048746,72
82385,20.96207025411061,2371146.6348980726,477449.9437932899,72
53995,20.96207025411061,2371147.526247526,519923.3044911978,72
16232,20.96207025411061,2371148.942241115,491128.2091436758,72
92188,20.96207025411061,2371249.0964930514,503339.6888629806,72
49265,20.96207025411061,2371332.829448905,451605.0335609979,72
77763,20.96207025411061,2371361.929413898,493394.67228382034,72
28571,20.96207025411061,2371419.521369399,457442.75465165067,72
42317,20.96207025411061,2371443.3439268745,494879.85726139735,72
93624,20.96207025411061,2371447.4122770093,527962.7103278562,72
46574,20.96207025411061,2371455.803948822,526598.3278322697,72
34853,20.96207025411061,2371472.9298315863,508842.524616629,72
71589,20.96207025411061,2371474.9987156647,491790.2917810153,72
84446,20.96207025411061,2371478.2342615365,526917.3369652135,72
92854,20.96207025411061,2371483.2877423377,467089.33601380634,72
13700,20.96207025411061,2371484.3208785173,489248.58852983743,72
17407,20.96207025411061,2371531.699297639,497836.04186427314,72
75556,20.96207025411061,2371652.1610687007,528023.213595801,72
5066,20.96207025411061,2371660.697440755,528025.7360937432,72
67030,20.96207025411061,2371691.8420319175,503829.2395481081,72
26962,20.96207025411061,2371795.5785035603,468177.3467373366,72
85636,20.96207025411061,2372024.170854004,503372.0936437575,72
43858,20.96207025411061,2372050.159665521,520279.6904657337,72
32159,20.96207025411061,2372092.98496542,522472.036402231,72
64223,20.96207025411061,2372139.6549948948,526090.4515971465,72
94037,20.96207025411061,2372226.7870716667,521398.7288912545,72
2500,20.96207025411061,2372259.320591683,519905.0446418696,72
18006,20.96207025411061,2372269.7134399307,495343.2635216008,72
11033,20.96207025411061,2372269.7711861976,521981.24966454227,72
29737,20.96207025411061,2372290.9415572477,486647.5187244203,72
86234,20.96207025411061,2372366.061598429,496950.3344360867,72
68267,20.96207025411061,2372367.812141946,456234.68848794507,72
64486,20.96207025411061,2372432.542493898,521820.85883884726,72
44236,20.96207025411061,2372554.4950176883,492249.0151085147,72
5380,20.96207025411061,2372674.6299469867,492132.13107268047,72
44069,20.96207025411061,2372676.817567034,528325.9995910586,72
83719,20.96207025411061,2372677.237953972,528326.1238153988,72
81913,20.96207025411061,2372682.572299452,528327.700114488,72
43536,20.96207025411061,2372830.6551446337,489081.04873456416,72
56466,20.96207025411061,2372902.111379247,485918.98506164196,72
42065,20.96207025411061,2372974.7375977286,528414.0349601288,72
88391,20.96207025411061,2373005.1916490044,491813.07365357585,72
40145,20.96207025411061,2373032.0282102553,528430.9643361304,72
35229,20.96207025411061,2373149.6153077623,484270.1875627833,72
57493,20.96207025411061,2373178.4053321225,497144.0739313401,72
2915,20.96207025411061,2373248.6734704925,481780.9792380529,72
1730,20.96207025411061,2373265.0791183305,500041.8896381052,72
55480,20.96207025411061,2373396.6435516127,528538.7081695015,72
30456,20.96207025411061,2373410.272708042,524087.2193514884,72
19939,20.96207025411061,2373427.9094254067,517079.2639946246,72
17065,20.96207025411061,2373470.781398817,493616.78372616693,72
5841,20.96207025411061,2373611.1951465975,528602.1081658194,72
86879,20.96207025411061,2373678.0469136974,525140.0932308267,72
22018,20.96207025411061,2373757.098799752,456645.2226953267,72
90725,20.96207025411061,2373816.2275432427,473029.61159181985,72
