id_n,Year,income_wage_l,income_dividends_c,income_interest_c,total_gross_income,pitax_w,pitax_c,pitax
111163,2018,2164200,0,0,2164200,303156,0,303156
92402,2018,660608,0,0,660608,66061,0,66061
88621,2018,548298,0,0,548298,54830,0,54830
133492,2018,239809,0,0,239809,23981,0,23981
115890,2018,0,0,0,0,0,0,0
123485,2018,1899940,0,0,1899940,255589,0,255589
93281,2018,426056,2081839,0,2507895,42606,208184,250790
107956,2018,891118,1040000,0,1931118,89112,104000,193112
109233,2018,987288,0,0,987288,98729,0,98729
134956,2018,1113690,0,0,1113690,114064,0,114064
97934,2018,2328196,0,0,2328196,332675,0,332675
132431,2018,481630,0,0,481630,48163,0,48163
153975,2018,456570,0,0,456570,45657,0,45657
122117,2018,421131,0,0,421131,42113,0,42113
104922,2018,1308326,0,0,1308326,149099,0,149099
138889,2018,2433627,0,0,2433627,351653,0,351653
108253,2018,0,57222,0,57222,0,5722,5722
148739,2018,994248,0,0,994248,99425,0,99425
114809,2018,4068240,0,0,4068240,645883,0,645883
93708,2018,365001,134445,0,499446,36500,13444,49945
117955,2018,1863128,0,0,1863128,248963,0,248963
138911,2018,1387071,0,0,1387071,163273,0,163273
118214,2018,1148107,10892,0,1158999,120259,1089,121348
142854,2018,1437529,0,0,1437529,172355,0,172355
79606,2018,1432543,0,0,1432543,171458,0,171458
81681,2018,1826543,0,0,1826543,242378,0,242378
138141,2018,218375,0,0,218375,21838,0,21838
98028,2018,1738718,0,0,1738718,226569,0,226569
100898,2018,0,13333333,0,13333333,0,1333333,1333333
107197,2018,2160000,72588,0,2232588,302400,7259,309659
90564,2018,2189108,0,0,2189108,307639,0,307639
96866,2018,1335596,0,0,1335596,154007,0,154007
124628,2018,682392,686990,0,1369382,68239,68699,136938
82602,2018,4259534,0,0,4259534,680316,0,680316
143686,2018,508380,0,0,508380,50838,0,50838
130353,2018,1613915,213157,0,1827072,204105,21316,225420
78871,2018,2243160,5245099,0,7488259,317369,524510,841879
108831,2018,0,8928659,0,8928659,0,892866,892866
105286,2018,1272480,0,0,1272480,142646,0,142646
99827,2018,692065,0,0,692065,69206,0,69206
136527,2018,0,0,0,0,0,0,0
79339,2018,2187000,0,0,2187000,307260,0,307260
94467,2018,892222,0,0,892222,89222,0,89222
143180,2018,260220,0,0,260220,26022,0,26022
121695,2018,264627,1555540,0,1820167,26463,155554,182017
94880,2018,2950671,0,0,2950671,444721,0,444721
81461,2018,1599524,0,0,1599524,201514,0,201514
93935,2018,3723,0,0,3723,372,0,372
150283,2018,858878,0,0,858878,85888,0,85888
146950,2018,540000,695556,0,1235556,54000,69556,123556
86825,2018,1895832,0,0,1895832,254850,0,254850
99924,2018,208164,0,0,208164,20816,0,20816
106325,2018,1630168,1855555,0,3485723,207030,185556,392586
108405,2018,550704,315433,0,866137,55070,31543,86614
126205,2018,796242,0,0,796242,79624,0,79624
124982,2018,0,0,0,0,0,0,0
150878,2018,1892922,0,0,1892922,254326,0,254326
86681,2018,1564761,0,0,1564761,195257,0,195257
94533,2018,1270980,0,0,1270980,142376,0,142376
141850,2018,461124,0,0,461124,46112,0,46112
147798,2018,890205,333333,0,1223538,89020,33333,122354
95665,2018,793251,39243840,0,40037091,79325,3924384,4003709
147425,2018,1447428,0,0,1447428,174137,0,174137
115281,2018,369465,0,0,369465,36946,0,36946
136693,2018,540000,23888888,0,24428888,54000,2388889,2442889
114008,2018,899484,3155216,0,4054700,89948,315522,405470
112667,2018,0,2745063,0,2745063,0,274506,274506
79821,2018,1447429,0,0,1447429,174137,0,174137
152696,2018,477623,2844444,0,3322067,47762,284444,332207
136830,2018,923305,756,0,924061,92330,76,92406
110880,2018,1951474,0,0,1951474,264865,0,264865
147399,2018,1570537,0,0,1570537,196297,0,196297
139609,2018,2270053,0,0,2270053,322210,0,322210
145917,2018,829262,2003700,0,2832962,82926,200370,283296
114660,2018,647148,6222221,0,6869369,64715,622222,686937
119929,2018,1983958,0,0,1983958,270712,0,270712
104605,2018,3891333,0,0,3891333,614040,0,614040
95462,2018,1086453,0,0,1086453,109162,0,109162
100288,2018,1899182,44460,0,1943642,255453,4446,259899
81120,2018,4479396,0,0,4479396,719891,0,719891
129571,2018,1048559,0,0,1048559,104856,0,104856
98121,2018,1964640,0,0,1964640,267235,0,267235
145225,2018,1375620,5236,0,1380856,161212,524,161735
95896,2018,0,7533,0,7533,0,753,753
84915,2018,2019923,0,0,2019923,277186,0,277186
97137,2018,1169401,0,0,1169401,124092,0,124092
94041,2018,1812720,0,0,1812720,239890,0,239890
108552,2018,351540,1277777,0,1629317,35154,127778,162932
120680,2018,0,0,0,0,0,0,0
90004,2018,548755,0,0,548755,54876,0,54876
84775,2018,1683292,0,0,1683292,216593,0,216593
105738,2018,2897226,0,0,2897226,435101,0,435101
84603,2018,365237,69388058,0,69753295,36524,6938806,6975330
129156,2018,366125,0,0,366125,36612,0,36612
116510,2018,696060,44640,0,740700,69606,4464,74070
80379,2018,990822,2000000,0,2990822,99082,200000,299082
88618,2018,442878,0,0,442878,44288,0,44288
84758,2018,1158114,10234,0,1168348,122061,1023,123084
133927,2018,1083399,0,0,1083399,108612,0,108612
127111,2018,0,1944005,0,1944005,0,194400,194400
102052,2018,4077568,16470,0,4094038,647562,1647,649209
114557,2018,4988972,1800,0,4990772,811615,180,811795
124132,2018,721220,0,0,721220,72122,0,72122
110465,2018,634224,0,0,634224,63422,0,63422
133613,2018,85995,0,0,85995,8600,0,8600
100572,2018,1600350,0,0,1600350,201663,0,201663
118670,2018,467734,944444,0,1412178,46773,94444,141218
138198,2018,1787980,0,0,1787980,235436,0,235436
89037,2018,1331559,2970,0,1334529,153281,297,153578
103865,2018,1197932,0,0,1197932,129228,0,129228
154951,2018,2023035,0,0,2023035,277746,0,277746
146750,2018,1400289,0,0,1400289,165652,0,165652
146995,2018,534300,1656667,0,2190967,53430,165667,219097
135274,2018,1888506,0,0,1888506,253531,0,253531
141780,2018,1397519,0,0,1397519,165153,0,165153
95140,2018,388080,823000,0,1211080,38808,82300,121108
102278,2018,268535,1586932,0,1855467,26854,158693,185547
100611,2018,0,1017400,0,1017400,0,101740,101740
150434,2018,920493,455000,0,1375493,92049,45500,137549
97832,2018,1264788,0,0,1264788,141262,0,141262
90940,2018,351552,3509618,0,3861170,35155,350962,386117
79089,2018,223692,1161156,0,1384848,22369,116116,138485
101652,2018,1440000,0,0,1440000,172800,0,172800
96398,2018,1998713,0,0,1998713,273368,0,273368
116208,2018,7666019,0,0,7666019,1293483,0,1293483
146498,2018,5476240,7614837,0,13091077,899323,761484,1660807
88436,2018,2759016,2430,0,2761446,410223,243,410466
143890,2018,442872,0,0,442872,44287,0,44287
78350,2018,0,2159203,0,2159203,0,215920,215920
143923,2018,1546843,184,0,1547027,192032,18,192050
123776,2018,179756614,0,0,179756614,32269791,0,32269791
143377,2018,1292300,242460,0,1534760,146214,24246,170460
145856,2018,1647762,0,0,1647762,210197,0,210197
120367,2018,915921,0,0,915921,91592,0,91592
148658,2018,713792,0,0,713792,71379,0,71379
144702,2018,534660,0,0,534660,53466,0,53466
153507,2018,1988520,0,0,1988520,271534,0,271534
149402,2018,717799,0,0,717799,71780,0,71780
151807,2018,9393282,6722221,0,16115503,1604391,672222,2276613
95179,2018,377568,2222222,0,2599790,37757,222222,259979
104267,2018,1590824,0,0,1590824,199948,0,199948
101453,2018,1212909,0,0,1212909,131924,0,131924
109890,2018,1610183,40524,0,1650707,203433,4052,207485
129850,2018,618788,0,0,618788,61879,0,61879
144807,2018,1281122,0,0,1281122,144202,0,144202
132363,2018,694536,7524446,0,8218982,69454,752445,821898
78395,2018,1434168,108000,0,1542168,171750,10800,182550
133766,2018,549600,1076321,0,1625921,54960,107632,162592
123250,2018,0,0,0,0,0,0,0
127194,2018,278472,1166667,0,1445139,27847,116667,144514
152692,2018,2178851,0,0,2178851,305793,0,305793
110072,2018,563978,931890,0,1495868,56398,93189,149587
133250,2018,454908,0,0,454908,45491,0,45491
126108,2018,1689275,0,0,1689275,217670,0,217670
148461,2018,554878,0,0,554878,55488,0,55488
78541,2018,2330487,0,0,2330487,333088,0,333088
126809,2018,420519,949995,0,1370514,42052,95000,137051
96846,2018,547645,0,0,547645,54764,0,54764
140582,2018,4365992,14090,0,4380082,699479,1409,700888
87020,2018,1019093,0,0,1019093,101909,0,101909
112421,2018,1600583,24880,0,1625463,201705,2488,204193
128406,2018,543112,0,0,543112,54311,0,54311
130209,2018,224820,0,0,224820,22482,0,22482
88600,2018,2178640,0,0,2178640,305755,0,305755
95583,2018,2055949,0,0,2055949,283671,0,283671
111006,2018,1612303,0,0,1612303,203815,0,203815
147982,2018,450588,19333334,0,19783922,45059,1933333,1978392
96296,2018,1307448,0,0,1307448,148941,0,148941
137925,2018,1867740,0,0,1867740,249793,0,249793
90435,2018,1524135,0,0,1524135,187944,0,187944
86698,2018,6158,0,0,6158,616,0,616
124004,2018,1502882,0,0,1502882,184119,0,184119
155032,2018,0,0,0,0,0,0,0
83131,2018,1665696,0,0,1665696,213425,0,213425
87908,2018,1828763,0,0,1828763,242777,0,242777
147914,2018,0,0,0,0,0,0,0
118998,2018,5691961,0,0,5691961,938153,0,938153
126723,2018,281448,0,0,281448,28145,0,28145
112582,2018,515772,0,0,515772,51577,0,51577
125883,2018,1172340,0,0,1172340,124621,0,124621
153159,2018,1209996,0,0,1209996,131399,0,131399
141243,2018,2119763,0,0,2119763,295157,0,295157
109014,2018,1447425,0,0,1447425,174136,0,174136
154125,2018,417452,0,0,417452,41745,0,41745
148166,2018,744792,0,0,744792,74479,0,74479
128064,2018,6983744,0,0,6983744,1170674,0,1170674
117610,2018,6816608,0,0,6816608,1140589,0,1140589
128961,2018,205428,0,0,205428,20543,0,20543
112293,2018,1530762,0,0,1530762,189137,0,189137
78979,2018,162693,0,0,162693,16269,0,16269
149519,2018,2611998,0,0,2611998,383760,0,383760
94212,2018,1483491,0,0,1483491,180628,0,180628
96209,2018,1672092,685333,0,2357425,214577,68533,283110
113547,2018,717024,3143335,0,3860359,71702,314334,386036
145752,2018,997203,0,0,997203,99720,0,99720
154999,2018,729078,14930,0,744008,72908,1493,74401
118731,2018,899484,0,0,899484,89948,0,89948
149651,2018,349656,0,0,349656,34966,0,34966
130131,2018,3123439,99630,0,3223069,475819,9963,485782
150134,2018,277056,683707,0,960763,27706,68371,96076
140966,2018,306196,0,0,306196,30620,0,30620
119957,2018,1585135,0,0,1585135,198924,0,198924
108282,2018,400860,2432878,0,2833738,40086,243288,283374
115321,2018,1434905,0,0,1434905,171883,0,171883
113072,2018,10610418,0,0,10610418,1823475,0,1823475
80830,2018,1385730,0,0,1385730,163031,0,163031
152242,2018,207252,7588839,0,7796091,20725,758884,779609
105879,2018,5652378,38480,0,5690858,931028,3848,934876
135364,2018,1350252,0,0,1350252,156645,0,156645
125885,2018,211422,0,0,211422,21142,0,21142
101987,2018,1812720,1473893,0,3286613,239890,147389,387279
130460,2018,1409575,0,0,1409575,167324,0,167324
137822,2018,1973884,0,0,1973884,268899,0,268899
150066,2018,565819,0,0,565819,56582,0,56582
138042,2018,464644,1890194,0,2354838,46464,189019,235484
136750,2018,279746,0,0,279746,27975,0,27975
108857,2018,1839454,0,0,1839454,244702,0,244702
147834,2018,534204,3917828,0,4452032,53420,391783,445203
89936,2018,263520,0,0,263520,26352,0,26352
128986,2018,3687164,0,0,3687164,577290,0,577290
142973,2018,3374065,0,0,3374065,520932,0,520932
123816,2018,1166826,0,0,1166826,123629,0,123629
145255,2018,1420530,0,0,1420530,169295,0,169295
115836,2018,388536,5555556,0,5944092,38854,555556,594409
89640,2018,2270164,0,0,2270164,322230,0,322230
123214,2018,1478400,0,0,1478400,179712,0,179712
89479,2018,1696992,0,0,1696992,219059,0,219059
112286,2018,2232816,2395559,0,4628375,315507,239556,555063
146711,2018,522187,0,0,522187,52219,0,52219
118398,2018,2058435,0,0,2058435,284118,0,284118
95252,2018,534192,41200000,0,41734192,53419,4120000,4173419
122981,2018,351540,28125011,0,28476551,35154,2812501,2847655
100508,2018,265415,0,0,265415,26542,0,26542
107075,2018,636381,1350,0,637731,63638,135,63773
141197,2018,315017,7393265,0,7708282,31502,739326,770828
109733,2018,1329487,0,0,1329487,152908,0,152908
123095,2018,535488,16966501,0,17501989,53549,1696650,1750199
102073,2018,0,0,0,0,0,0,0
133016,2018,3415466,3415559,0,6831025,528384,341556,869940
81406,2018,287964,3651003,0,3938967,28796,365100,393897
129926,2018,210968,0,0,210968,21097,0,21097
93141,2018,1085928,0,0,1085928,109067,0,109067
90158,2018,1897666,0,0,1897666,255180,0,255180
85241,2018,3606615,0,0,3606615,562791,0,562791
111933,2018,1216100,0,0,1216100,132498,0,132498
85904,2018,156330,0,0,156330,15633,0,15633
107653,2018,6506868,0,0,6506868,1084836,0,1084836
79272,2018,6220714,0,0,6220714,1033329,0,1033329
152740,2018,608643,0,0,608643,60864,0,60864
104331,2018,1244599,443070,0,1687669,137628,44307,181935
114917,2018,2399595,0,0,2399595,345527,0,345527
115017,2018,3099976,0,0,3099976,471596,0,471596
91864,2018,2208508,0,0,2208508,311131,0,311131
91668,2018,205428,0,0,205428,20543,0,20543
133857,2018,906591,811111,0,1717702,90659,81111,171770
114385,2018,842296,0,0,842296,84230,0,84230
95478,2018,870596,0,0,870596,87060,0,87060
117595,2018,253080,2816112,0,3069192,25308,281611,306919
111669,2018,2195045,0,0,2195045,308708,0,308708
154594,2018,206948,0,0,206948,20695,0,20695
111246,2018,1162110,0,0,1162110,122780,0,122780
104683,2018,207252,0,0,207252,20725,0,20725
109293,2018,1461294,0,0,1461294,176633,0,176633
83524,2018,1210248,0,0,1210248,131445,0,131445
82666,2018,1058523,0,0,1058523,105852,0,105852
109023,2018,534204,0,0,534204,53420,0,53420
87007,2018,1472792,18000,0,1490792,178703,1800,180503
127749,2018,1531072,0,0,1531072,189193,0,189193
80667,2018,1284403,0,0,1284403,144793,0,144793
141233,2018,2281128,0,0,2281128,324203,0,324203
106495,2018,1514114,25650,0,1539764,186141,2565,188706
95596,2018,702915,0,0,702915,70292,0,70292
91310,2018,1202159,0,0,1202159,129989,0,129989
140151,2018,1986473,0,0,1986473,271165,0,271165
134323,2018,1389887,0,0,1389887,163780,0,163780
120670,2018,2245705,351973,0,2597678,317827,35197,353024
101313,2018,1543653,0,0,1543653,191458,0,191458
145245,2018,263592,0,0,263592,26359,0,26359
89470,2018,1525764,38740,0,1564504,188238,3874,192112
136413,2018,916183,0,0,916183,91618,0,91618
109833,2018,634648,1071013,0,1705661,63465,107101,170566
115530,2018,878200,0,0,878200,87820,0,87820
147393,2018,1127799,11133293,0,12261092,116604,1113329,1229933
128394,2018,315877,0,0,315877,31588,0,31588
94204,2018,1364880,3316666,0,4681546,159278,331667,490945
132215,2018,1619895,0,0,1619895,205181,0,205181
80098,2018,12878425,0,0,12878425,2231716,0,2231716
139181,2018,606297,0,0,606297,60630,0,60630
129700,2018,840804,0,0,840804,84080,0,84080
120520,2018,0,0,0,0,0,0,0
148564,2018,205732,0,0,205732,20573,0,20573
135489,2018,2876230,0,0,2876230,431321,0,431321
102018,2018,5364757,0,0,5364757,879256,0,879256
83782,2018,1799305,0,0,1799305,237475,0,237475
116702,2018,2839255,0,0,2839255,424666,0,424666
135339,2018,1483944,7110111,0,8594055,180710,711011,891721
81867,2018,1131119,0,0,1131119,117201,0,117201
91984,2018,10309259,0,0,10309259,1769267,0,1769267
149733,2018,207142,13107487,0,13314629,20714,1310749,1331463
141819,2018,9811356,109610,0,9920966,1679644,10961,1690605
129723,2018,207420,0,0,207420,20742,0,20742
92850,2018,1077114,0,0,1077114,107711,0,107711
132072,2018,461125,0,0,461125,46112,0,46112
102108,2018,587448,3899999,0,4487447,58745,390000,448745
150965,2018,0,1378,0,1378,0,138,138
143670,2018,1044766,0,0,1044766,104477,0,104477
123080,2018,8517071,0,0,8517071,1446673,0,1446673
92754,2018,1310872,402408,0,1713280,149557,40241,189798
155223,2018,0,0,0,0,0,0,0
104038,2018,3069984,0,0,3069984,466197,0,466197
141979,2018,1858712,240300,0,2099012,248168,24030,272198
125165,2018,1369334,0,0,1369334,160080,0,160080
103856,2018,716856,8562,0,725418,71686,856,72542
131444,2018,1372822,0,0,1372822,160708,0,160708
89789,2018,1520589,0,0,1520589,187306,0,187306
92944,2018,2178024,0,0,2178024,305644,0,305644
96695,2018,351540,3639367,0,3990907,35154,363937,399091
80575,2018,0,0,0,0,0,0,0
108778,2018,0,26742665,0,26742665,0,2674266,2674266
143680,2018,1984660,0,0,1984660,270839,0,270839
129617,2018,207252,0,0,207252,20725,0,20725
85834,2018,899484,566664,0,1466148,89948,56666,146615
150572,2018,2825366,11610,0,2836976,422166,1161,423327
77800,2018,885076,0,0,885076,88508,0,88508
143252,2018,610074,3888889,0,4498963,61007,388889,449896
97342,2018,788700,66667,0,855367,78870,6667,85537
145882,2018,389792,0,0,389792,38979,0,38979
140969,2018,1390005,0,0,1390005,163801,0,163801
129215,2018,449394,0,0,449394,44939,0,44939
99381,2018,1333036,0,0,1333036,153546,0,153546
80611,2018,983626,833334,0,1816960,98363,83333,181696
102464,2018,1371332,0,0,1371332,160440,0,160440
134202,2018,1621542,0,0,1621542,205478,0,205478
141982,2018,1040740,0,0,1040740,104074,0,104074
155306,2018,0,0,0,0,0,0,0
125286,2018,343879,500000,0,843879,34388,50000,84388
114488,2018,2798911,0,0,2798911,417404,0,417404
109775,2018,1529570,0,0,1529570,188923,0,188923
153161,2018,674525,0,0,674525,67452,0,67452
78570,2018,232824,2458800,0,2691624,23282,245880,269162
130487,2018,393473,0,0,393473,39347,0,39347
136164,2018,1296740,0,0,1296740,147013,0,147013
152449,2018,1397479,0,0,1397479,165146,0,165146
93394,2018,234692,0,0,234692,23469,0,23469
118786,2018,1030810,0,0,1030810,103081,0,103081
112791,2018,381780,9764666,0,10146446,38178,976467,1014645
140842,2018,315012,1796289,0,2111301,31501,179629,211130
140168,2018,351540,833333,0,1184873,35154,83333,118487
83018,2018,1125045,0,0,1125045,116108,0,116108
142340,2018,2193792,0,0,2193792,308483,0,308483
151550,2018,1109676,2301371,0,3411047,113342,230137,343479
111645,2018,1510669,0,0,1510669,185520,0,185520
111558,2018,732900,0,0,732900,73290,0,73290
141571,2018,1854841,0,30593,1885434,247471,3059,250531
108307,2018,103500,0,0,103500,10350,0,10350
103247,2018,1082136,2056559,0,3138695,108384,205656,314040
85969,2018,1211421,0,0,1211421,131656,0,131656
144188,2018,1553112,7740,0,1560852,193160,774,193934
144898,2018,736506,0,0,736506,73651,0,73651
94446,2018,1450312,0,0,1450312,174656,0,174656
118271,2018,1613526,0,0,1613526,204035,0,204035
102931,2018,351540,0,0,351540,35154,0,35154
86228,2018,207258,0,0,207258,20726,0,20726
111607,2018,1249158,0,0,1249158,138448,0,138448
91924,2018,1618936,0,0,1618936,205008,0,205008
81909,2018,1408708,560000,0,1968708,167167,56000,223167
120031,2018,165030,0,0,165030,16503,0,16503
143442,2018,1302057,223904,0,1525961,147970,22390,170361
153928,2018,2086696,0,0,2086696,289205,0,289205
143730,2018,0,3333350,0,3333350,0,333335,333335
93110,2018,1396759,0,0,1396759,165017,0,165017
137061,2018,1303318,0,0,1303318,148197,0,148197
82405,2018,1185585,0,0,1185585,127005,0,127005
140212,2018,1319400,183332,0,1502732,151092,18333,169425
98005,2018,265380,0,0,265380,26538,0,26538
125342,2018,1161507,9000,0,1170507,122671,900,123571
136269,2018,0,0,0,0,0,0,0
89114,2018,1723998,0,0,1723998,223920,0,223920
152776,2018,369558,0,0,369558,36956,0,36956
116368,2018,1334664,0,0,1334664,153840,0,153840
137125,2018,1148911,0,0,1148911,120404,0,120404
101876,2018,1392146,0,0,1392146,164186,0,164186
122768,2018,419482,0,0,419482,41948,0,41948
130842,2018,1107313,0,0,1107313,112916,0,112916
97802,2018,1590672,0,0,1590672,199921,0,199921
153067,2018,4770955,167738,0,4938693,772372,16774,789146
112429,2018,1745737,19440,0,1765177,227833,1944,229777
154634,2018,0,0,0,0,0,0,0
101153,2018,0,0,0,0,0,0,0
78489,2018,1521606,1456,0,1523062,187489,146,187635
103863,2018,1083914,0,0,1083914,108705,0,108705
96394,2018,0,0,0,0,0,0,0
80798,2018,1431227,0,0,1431227,171221,0,171221
143814,2018,1942240,0,0,1942240,263203,0,263203
139864,2018,221682,2353333,0,2575015,22168,235333,257502
149028,2018,353550,12222222,0,12575772,35355,1222222,1257577
105121,2018,0,0,0,0,0,0,0
95538,2018,0,0,0,0,0,0,0
137239,2018,1729902,50529,0,1780431,224982,5053,230035
109384,2018,1190149,0,0,1190149,127827,0,127827
97576,2018,388068,1798888,0,2186956,38807,179889,218696
84480,2018,1689625,0,0,1689625,217732,0,217732
148144,2018,1468078,6080,0,1474158,177854,608,178462
146219,2018,1470134,0,0,1470134,178224,0,178224
89048,2018,64668,0,0,64668,6467,0,6467
81603,2018,1264788,351111,0,1615899,141262,35111,176373
130753,2018,3291578,0,0,3291578,506084,0,506084
115869,2018,1928708,0,0,1928708,260767,0,260767
136532,2018,717000,592901,0,1309901,71700,59290,130990
136248,2018,1338576,281900,0,1620476,154544,28190,182734
78987,2018,1865997,0,0,1865997,249479,0,249479
141963,2018,8330766,540000,0,8870766,1413138,54000,1467138
108177,2018,1249435,0,0,1249435,138498,0,138498
145405,2018,1089152,0,0,1089152,109647,0,109647
119916,2018,1026136,0,0,1026136,102614,0,102614
111762,2018,244072,0,0,244072,24407,0,24407
101892,2018,0,1530778,0,1530778,0,153078,153078
133970,2018,541860,0,0,541860,54186,0,54186
128849,2018,570732,0,0,570732,57073,0,57073
97415,2018,447254,0,0,447254,44725,0,44725
113295,2018,185743,0,0,185743,18574,0,18574
150288,2018,1917734,0,0,1917734,258792,0,258792
124965,2018,2131157,61080,0,2192237,297208,6108,303316
152749,2018,2336932,200,0,2337132,334248,20,334268
145473,2018,206934,0,0,206934,20693,0,20693
89148,2018,2440197,0,0,2440197,352835,0,352835
129658,2018,1495991,0,0,1495991,182878,0,182878
85495,2018,467498,0,0,467498,46750,0,46750
94911,2018,1421363,0,0,1421363,169445,0,169445
92572,2018,534204,499000,0,1033204,53420,49900,103320
147850,2018,2507754,0,0,2507754,364996,0,364996
145747,2018,808260,0,0,808260,80826,0,80826
137119,2018,2323041,0,0,2323041,331747,0,331747
141444,2018,206934,450,0,207384,20693,45,20738
147074,2018,1047381,0,0,1047381,104738,0,104738
134467,2018,437428,2231885,0,2669313,43743,223188,266931
142624,2018,1694710,0,0,1694710,218648,0,218648
145933,2018,351540,1055556,0,1407096,35154,105556,140710
80904,2018,459972,784222,0,1244194,45997,78422,124419
77874,2018,2178048,7239143,0,9417191,305649,723914,1029563
145793,2018,0,0,0,0,0,0,0
79554,2018,820185,115888887,0,116709072,82018,11588889,11670907
101450,2018,1754507,0,0,1754507,229411,0,229411
112031,2018,964927,3635266,0,4600193,96493,363527,460019
102722,2018,437984,0,0,437984,43798,0,43798
150156,2018,2549215,0,0,2549215,372459,0,372459
114276,2018,51856,0,0,51856,5186,0,5186
103698,2018,0,0,0,0,0,0,0
131488,2018,1640637,0,0,1640637,208915,0,208915
125956,2018,1827666,0,0,1827666,242580,0,242580
137254,2018,1240801,0,0,1240801,136944,0,136944
134038,2018,808152,493184,0,1301336,80815,49318,130134
109732,2018,371738,0,0,371738,37174,0,37174
141712,2018,1808793,10455,0,1819248,239183,1046,240228
106789,2018,1445071,0,0,1445071,173713,0,173713
134224,2018,639125,4383835,0,5022960,63912,438384,502296
105220,2018,194018,0,0,194018,19402,0,19402
116136,2018,2188207,0,0,2188207,307477,0,307477
146443,2018,100101,0,0,100101,10010,0,10010
113758,2018,12299657,0,0,12299657,2127538,0,2127538
97691,2018,1942341,0,0,1942341,263221,0,263221
130730,2018,1557024,0,0,1557024,193864,0,193864
138237,2018,380688,0,0,380688,38069,0,38069
80591,2018,1608889,0,0,1608889,203200,0,203200
146159,2018,232885,6838204,0,7071089,23288,683820,707109
131812,2018,2763803,0,0,2763803,411085,0,411085
87468,2018,0,15181694,0,15181694,0,1518169,1518169
110261,2018,159354,0,0,159354,15935,0,15935
141114,2018,732061,0,0,732061,73206,0,73206
155115,2018,2679088,0,0,2679088,395836,0,395836
118021,2018,1673389,0,0,1673389,214810,0,214810
122861,2018,3986826,0,0,3986826,631229,0,631229
140401,2018,5465713,0,0,5465713,897428,0,897428
145630,2018,2324148,0,0,2324148,331947,0,331947
130130,2018,2257495,0,0,2257495,319949,0,319949
121136,2018,1377396,0,0,1377396,161531,0,161531
145696,2018,959872,0,0,959872,95987,0,95987
136423,2018,1892442,0,0,1892442,254240,0,254240
126441,2018,827256,656640,0,1483896,82726,65664,148390
127590,2018,1659395,0,0,1659395,212291,0,212291
107457,2018,1721406,720115,0,2441521,223453,72012,295465
107883,2018,625512,150000,0,775512,62551,15000,77551
94690,2018,1834514,0,0,1834514,243813,0,243813
113506,2018,1911404,0,0,1911404,257653,0,257653
100663,2018,206910,0,0,206910,20691,0,20691
102894,2018,1401117,0,0,1401117,165801,0,165801
87934,2018,647333,0,0,647333,64733,0,64733
143895,2018,2759525,0,0,2759525,410314,0,410314
124480,2018,534192,0,0,534192,53419,0,53419
99571,2018,2201130,0,0,2201130,309803,0,309803
125636,2018,0,0,0,0,0,0,0
101193,2018,1441292,0,0,1441292,173033,0,173033
102550,2018,392946,2222222,0,2615168,39295,222222,261517
101228,2018,1413079,0,0,1413079,167954,0,167954
137703,2018,755434,0,0,755434,75543,0,75543
131255,2018,461188,0,0,461188,46119,0,46119
123156,2018,1259196,0,0,1259196,140255,0,140255
146469,2018,1421249,0,0,1421249,169425,0,169425
120537,2018,0,0,0,0,0,0,0
134371,2018,0,0,0,0,0,0,0
100813,2018,434809,6526118,0,6960927,43481,652612,696093
120824,2018,705692,82222,0,787914,70569,8222,78791
102194,2018,631134,0,0,631134,63113,0,63113
93424,2018,1988564,0,0,1988564,271542,0,271542
155073,2018,1671158,0,0,1671158,214408,0,214408
112005,2018,2269344,0,0,2269344,322082,0,322082
124828,2018,207984,0,0,207984,20798,0,20798
79808,2018,260208,890515,0,1150723,26021,89052,115072
122599,2018,1150596,0,0,1150596,120707,0,120707
118139,2018,1949712,0,0,1949712,264548,0,264548
135905,2018,1177731,68827,0,1246558,125592,6883,132474
99670,2018,1264950,0,0,1264950,141291,0,141291
128240,2018,2271944,0,0,2271944,322550,0,322550
118929,2018,3092421,15875,0,3108296,470236,1588,471823
149713,2018,0,0,0,0,0,0,0
131608,2018,1697424,0,0,1697424,219136,0,219136
128826,2018,7996611,0,0,7996611,1352990,0,1352990
109263,2018,1453145,0,0,1453145,175166,0,175166
101389,2018,742800,10124,0,752924,74280,1012,75292
149793,2018,2292176,0,0,2292176,326192,0,326192
88998,2018,1845402,0,0,1845402,245772,0,245772
112176,2018,2710072,0,0,2710072,401413,0,401413
115896,2018,365999,0,0,365999,36600,0,36600
94380,2018,576427,0,0,576427,57643,0,57643
97282,2018,479388,2142089,0,2621477,47939,214209,262148
154797,2018,0,0,0,0,0,0,0
149324,2018,3122758,0,0,3122758,475696,0,475696
88271,2018,0,0,0,0,0,0,0
129763,2018,1142622,8086,0,1150708,119272,809,120081
154485,2018,788487,0,0,788487,78849,0,78849
116202,2018,2439683,0,0,2439683,352743,0,352743
150068,2018,917492,0,0,917492,91749,0,91749
135541,2018,1746441,0,0,1746441,227959,0,227959
106780,2018,482791,1444443,0,1927234,48279,144444,192723
108553,2018,253479,2994436,0,3247915,25348,299444,324792
125146,2018,1311963,0,0,1311963,149753,0,149753
103869,2018,899508,0,0,899508,89951,0,89951
138016,2018,805548,0,0,805548,80555,0,80555
117579,2018,102720,0,0,102720,10272,0,10272
129303,2018,2207899,0,0,2207899,311022,0,311022
